ts norm occ 2   detected    veh count   detected_w3 veh cnt detected_w5 veh cnt
0.9130001068    0.0007966804979 0   0   2   0.1 0   0   0.2 0   0
0.9600000381    0.004979253112  0.1 0   2   0.2 0   0   0.2 0   0
0.987000227 0.006639004149  0.2 0   2   0.2 0   0   0.2 0   0
1.013000011 0.006639004149  0.2 0   2   0.2 0   0   0.2 0   0
1.046000004 0.008298755187  0.2 0   2   0.2 0   0   0.2 0   0
1.073000193 0.004979253112  0.1 0   2   0.2 0   0   0.6 0   0
1.120000124 0.006639004149  0.2 0   2   0.6 0   0   0.8 0   0
1.146000147 0.02489626556   0.6 0   2   0.8 0   0   0.8 0   0
1.173000097 0.03651452282   0.8 0   2   0.8 0   0   1   0   0
1.200000048 0.03485477178   0.8 0   2   1   0   0   1   0   0
1.226999998 0.04481327801   1   0   2   1   0   0   1   0   0
1.260000229 0.03485477178   0.8 0   2   1   0   0   1   0   0
1.286000013 0.03213278008   0.7 0   2   0.8 0   0   1   0   0
1.333000183 0.02443153527   0.6 0   2   0.7 0   0   0.8 0   0
1.360000134 0.02595850622   0.6 0   2   0.8 0   0   0.8 0   0
1.386000156 0.03498755187   0.8 0   2   0.8 0   0   0.8 0   0
1.413000107 0.01832365145   0.4 0   2   0.8 0   0   0.8 0   0
1.447000027 0.01553526971   0.4 0   2   0.4 0   0   0.8 0   0
1.474000216 0.00756846473   0.2 0   2   0.4 0   0   0.4 0   0
1.520000219 0.0097593361    0.2 0   2   0.2 0   0   0.4 0   0
1.54700017  0.002921161826  0.1 0   2   0.2 0   0   0.2 0   0
1.57400012  0.002257261411  0.1 0   2   0.1 0   0   0.2 0   0
1.600000143 0   0   0   2   0.1 0   0   0.1 0   0
1.633000135 0   0   0   2   0   0   0   0.1 0   0
1.660000086 0   0   0   2   0   0   0   0   0   0
1.707000017 0   0   0   2   0   0   0   0   0   0
1.73300004  0   0   0   2   0   0   0   0   0   0
1.760000229 0   0   0   2   0   0   0   0   0   0
1.786000013 0   0   0   2   0   0   0   0   0   0
1.81400013  0   0   0   2   0   0   0   0   0   0
1.847000122 0   0   0   2   0   0   0   0   0   0
1.873000145 0   0   0   2   0   0   0   0   0   0
1.920000076 0   0   0   2   0   0   0   0   0   0
1.947000027 0   0   0   2   0   0   0   0   0   0
1.97300005  0   0   0   2   0   0   0   0   0   0
2   0   0   0   2   0   0   0   0   0   0
2.033000231 0   0   0   2   0   0   0   0   0   0
2.060000181 0   0   0   2   0   0   0   0   0   0
2.106000185 0   0   0   2   0   0   0   0   0   0
2.134000063 0   0   0   2   0   0   0   0   0   0
2.161000013 0   0   0   2   0   0   0   0   0   0
2.187000036 0   0   0   2   0   0   0   0   0   0
2.214000225 0   0   0   2   0   0   0   0   0   0
2.267000198 0   0   0   2   0   0   0   0   0   0
2.294000149 0   0   0   2   0   0   0   0   0   0
2.326000214 0   0   0   2   0   0   0   0   0   0
2.347000122 0   0   0   2   0   0   0   0   0   0
2.373000145 0   0   0   2   0   0   0   0   0   0
2.407000065 0   0   0   2   0   0   0   0   0   0
2.434000015 0   0   0   2   0   0   0   0   0   0
2.481000185 0   0   0   2   0   0   0   0   0   0
2.507000208 0   0   0   2   0   0   0   0   0   0
2.534000158 0   0   0   2   0   0   0   0   0   0
2.560000181 0   0   0   2   0   0   0   0   0   0
2.587000132 0   0   0   2   0   0   0   0   0   0
2.620000124 0   0   0   2   0   0   0   0   0   0
2.667000055 0   0   0   2   0   0   0   0   0   0
2.693000078 0   0   0   2   0   0   0   0   0   0
2.720000029 0   0   0   2   0   0   0   0   0   0
2.747000217 0   0   0   2   0   0   0   0   0   0
2.774000168 0   0   0   2   0   0   0   0   0   0
2.801000118 0   0   0   2   0   0   0   0   0   0
2.834000111 0   0   0   2   0   0   0   0   0   0
2.881000042 0   0   0   2   0   0   0   0   0   0
2.907000065 0   0   0   2   0   0   0   0   0   0
2.934000015 0   0   0   2   0   0   0   0   0   0
2.967000008 0   0   0   2   0   0   0   0   0   0
2.994000196 0   0   0   2   0   0   0   0   0   0
3.0400002   0   0   0   2   0   0   0   0   0   0
3.068000078 0   0   0   2   0   0   0   0   0   0
3.094000101 0   0   0   2   0   0   0   0   0   0
3.121000051 0   0   0   2   0   0   0   0   0   0
3.147000074 0   0   0   2   0   0   0   0   0   0
3.180000067 0   0   0   2   0   0   0   0   0   0
3.226999998 0   0   0   2   0   0   0   0   0   0
3.254000187 0   0   0   2   0   0   0   0   0   0
3.28000021  0   0   0   2   0   0   0   0   0   0
3.30700016  0   0   0   2   0   0   0   0   0   0
3.334000111 0   0   0   2   0   0   0   0   0   0
3.367000103 0   0   0   2   0   0   0   0   0   0
3.394000053 0   0   0   2   0   0   0   0   0   0
3.441000223 0   0   0   2   0   0   0   0   0   0
3.467000008 0   0   0   2   0   0   0   0   0   0
3.494000196 0   0   0   2   0   0   0   0   0   0
3.521000147 0   0   0   2   0   0   0   0   0   0
3.54700017  0   0   0   2   0   0   0   0   0   0
3.580000162 0   0   0   2   0   0   0   0   0   0
3.627000093 0   0   0   2   0   0   0   0   0   0
3.654000044 0   0   0   2   0   0   0   0   0   0
3.680000067 0   0   0   2   0   0   0   0   0   0
3.708000183 0   0   0   2   0   0   0   0   0   0
3.734000206 0   0   0   2   0   0   0   0   0   0
3.767000198 0   0   0   2   0   0   0   0   0   0
3.794000149 0   0   0   2   0   0   0   0   0   0
3.84100008  0   0   0   2   0   0   0   0   0   0
3.867000103 0   0   0   2   0   0   0   0   0   0
3.894000053 0   0   0   2   0   0   0   0   0   0
3.920000076 0   0   0   2   0   0   0   0   0   0
3.947000027 0   0   0   2   0   0   0   0   0   0
3.981000185 0   0   0   2   0   0   0   0   0   0
4.008000135 0   0   0   2   0   0   0   0   0   0
4.054000139 0   0   0   2   0   0   0   0   0   0
4.08100009  0   0   0   2   0   0   0   0   0   0
4.10800004  0   0   0   2   0   0   0   0   0   0
4.134000063 0   0   0   2   0   0   0   0   0   0
4.167000055 0   0   0   2   0   0   0   0   0   0
4.194000006 0   0   0   2   0   0   0   0   0   0
4.241000175 0   0   0   2   0   0   0   0   0   0
4.267000198 0   0   0   2   0   0   0   0   0   0
4.294000149 0   0   0   2   0   0   0   0   0   0
4.321000099 0   0   0   2   0   0   0   0   0   0
4.34800005  0   0   0   2   0   0   0   0   0   0
4.375   0   0   0   2   0   0   0   0   0   0
4.407000065 0   0   0   2   0   0   0   0   0   0
4.454000235 0   0   0   2   0   0   0   0   0   0
4.481000185 0   0   0   2   0   0   0   0   0   0
4.534000158 0   0   0   2   0   0   0   0   0   0
4.561000109 0   0   0   2   0   0   0   0   0   0
4.593000174 0   0   0   2   0   0   0   0   0   0
4.641000032 0   0   0   2   0   0   0   0   0   0
4.668000221 0   0   0   2   0   0   0   0   0   0
4.695000172 0   0   0   2   0   0   0   0   0   0
4.721000195 0   0   0   2   0   0   0   0   0   0
4.748000145 0   0   0   2   0   0   0   0   0   0
4.779000044 0   0   0   2   0   0   0   0   0   0
4.805000067 0   0   0   2   0   0   0   0   0   0
4.854000092 0   0   0   2   0   0   0   0   0   0
4.881000042 0   0   0   2   0   0   0   0   0   0
4.907000065 0   0   0   2   0   0   0   0   0   0
4.934000015 0   0   0   2   0   0   0   0   0   0
4.961000204 0   0   0   2   0   0   0   0   0   0
4.992000103 0   0   0   2   0   0   0   0   0   0
5.041000128 0   0   0   2   0   0   0   0   0   0
5.068000078 0   0   0   2   0   0   0   0   0   0
5.094000101 0   0   0   2   0   0   0   0   0   0
5.121000051 0   0   0   2   0   0   0   0   0   0
5.148000002 0   0   0   2   0   0   0   0   0   0
5.179000139 0   0   0   2   0   0   0   0   0   0
5.20600009  0   0   0   2   0   0   0   0   0   0
5.254000187 0   0   0   2   0   0   0   0   0   0
5.282000065 0   0   0   2   0   0   0   0   0   0
5.308000088 0   0   0   2   0   0   0   0   0   0
5.335000038 0   0   0   2   0   0   0   0   0   0
5.361000061 0   0   0   2   0   0   0   0   0   0
5.388000011 0   0   0   2   0   0   0   0   0   0
5.441000223 0   0   0   2   0   0   0   0   0   0
5.468000174 0   0   0   2   0   0   0   0   0   0
5.494000196 0   0   0   2   0   0   0   0   0   0
5.521000147 0   0   0   2   0   0   0   0   0   0
5.54700017  0   0   0   2   0   0   0   0   0   0
5.579000235 0   0   0   2   0   0   0   0   0   0
5.606000185 0   0   0   2   0   0   0   0   0   0
5.65500021  0   0   0   2   0   0   0   0   0   0
5.681000233 0   0   0   2   0   0   0   0   0   0
5.708000183 0   0   0   2   0   0   0   0   0   0
5.735000134 0   0   0   2   0   0   0   0   0   0
5.761000156 0   0   0   2   0   0   0   0   0   0
5.792000055 0   0   0   2   0   0   0   0   0   0
5.84100008  0   0   0   2   0   0   0   0   0   0
5.868000031 0   0   0   2   0   0   0   0   0   0
5.895000219 0   0   0   2   0   0   0   0   0   0
5.92200017  0   0   0   2   0   0   0   0   0   0
5.948000193 0   0   0   2   0   0   0   0   0   0
5.979000092 0   0   0   2   0   0   0   0   0   0
6.028000116 0   0   0   2   0   0   0   0   0   0
6.055000067 0   0   0   2   0   0   0   0   0   0
6.08100009  0   0   0   2   0   0   0   0   0   0
6.10800004  0   0   0   2   0   0   0   0   0   0
6.134000063 0   0   0   2   0   0   0   0   0   0
6.161000013 0   0   0   2   0   0   0   0   0   0
6.193000078 0   0   0   2   0   0   0   0   0   0
6.242000103 0   0   0   2   0   0   0   0   0   0
6.268000126 0   0   0   2   0   0   0   0   0   0
6.295000076 0   0   0   2   0   0   0   0   0   0
6.322000027 0   0   0   2   0   0   0   0   0   0
6.34800005  0   0   0   2   0   0   0   0   0   0
6.379000187 0   0   0   2   0   0   0   0   0   0
6.406000137 0   0   0   2   0   0   0   0   0   0
6.454000235 0   0   0   2   0   0   0   0   0   0
6.481000185 0   0   0   2   0   0   0   0   0   0
6.508000135 0   0   0   2   0   0   0   0   0   0
6.535000086 0   0   0   2   0   0   0   0   0   0
6.562000036 0   0   0   2   0   0   0   0   0   0
6.593000174 0   0   0   2   0   0   0   0   0   0
6.619000196 0   0   0   2   0   0   0   0   0   0
6.673000097 0   0   0   2   0   0   0   0   0   0
6.695000172 0   0   0   2   0   0   0   0   0   0
6.726000071 0   0   0   2   0   0   0   0   0   0
6.748000145 0   0   0   2   0   0   0   0   0   0
6.775000095 0   0   0   2   0   0   0   0   0   0
6.801000118 0   0   0   2   0   0   0   0   0   0
6.833000183 0   0   0   2   0   0   0   0   0   0
6.882000208 0   0   0   2   0   0   0   0   0   0
6.909000158 0   0   0   2   0   0   0   0   0   0
6.935000181 0   0   0   2   0   0   0   0   0   0
6.962000132 0   0   0   2   0   0   0   0   0   0
6.988000154 0   0   0   2   0   0   0   0   0   0
7.019000053 0   0   0   2   0   0   0   0   0   0
7.068000078 0   0   0   2   0   0   0   0   0   0
7.095000029 0   0   0   2   0   0   0   0   0   0
7.121000051 0   0   0   2   0   0   0   0   0   0
7.149000168 0   0   0   2   0   0   0   0   0   0
7.175000191 0   0   0   2   0   0   0   0   0   0
7.202000141 0   0   0   2   0   0   0   0   0   0
7.23300004  0   0   0   2   0   0   0   0   0   0
7.282000065 0   0   0   2   0   0   0   0   0   0
7.308000088 0   0   0   2   0   0   0   0   0   0
7.335000038 0   0   0   2   0   0   0   0   0   0
7.362000227 0   0   0   2   0   0   0   0   0   0
7.388000011 0   0   0   2   0   0   0   0   0   0
7.420000076 0   0   0   2   0   0   0   0   0   0
7.469000101 0   0   0   2   0   0   0   0   0   0
7.495000124 0   0   0   2   0   0   0   0   0   0
7.522000074 0   0   0   2   0   0   0   0   0   0
7.549000025 0   0   0   2   0   0   0   0   0   0
7.575000048 0   0   0   2   0   0   0   0   0   0
7.601999998 0   0   0   2   0   0   0   0   0   0
7.628000021 0   0   0   2   0   0   0   0   0   0
7.659000158 0   0   0   2   0   0   0   0   0   0
7.708000183 0   0   0   2   0   0   0   0   0   0
7.735000134 0   0   0   2   0   0   0   0   0   0
7.761000156 0   0   0   2   0   0   0   0   0   0
7.789000034 0   0   0   2   0   0   0   0   0   0
7.816000223 0   0   0   2   0   0   0   0   0   0
7.847000122 0   0   0   2   0   0   0   0   0   0
7.895000219 0   0   0   2   0   0   0   0   0   0
7.92200017  0   0   0   2   0   0   0   0   0   0
7.94900012  0   0   0   2   0   0   0   0   0   0
7.975000143 0   0   0   2   0   0   0   0   0   0
8.002000093 0   0   0   2   0   0   0   0   0   0
8.028000116 0   0   0   2   0   0   0   0   0   0
8.060000181 0   0   0   2   0   0   0   0   0   0
8.109000206 0   0   0   2   0   0   0   0   0   0
8.136000156 0   0   0   2   0   0   0   0   0   0
8.162000179 0   0   0   2   0   0   0   0   0   0
8.18900013  0   0   0   2   0   0   0   0   0   0
8.215000153 0   0   0   2   0   0   0   0   0   0
8.246000051 0   0   0   2   0   0   0   0   0   0
8.295000076 0   0   0   2   0   0   0   0   0   0
8.322000027 0   0   0   2   0   0   0   0   0   0
8.34800005  0   0   0   2   0   0   0   0   0   0
8.375   0   0   0   2   0   0   0   0   0   0
8.403000116 0   0   0   2   0   0   0   0   0   0
8.429000139 0   0   0   2   0   0   0   0   0   0
8.45600009  0   0   0   2   0   0   0   0   0   0
8.487000227 0   0   0   2   0   0   0   0   0   0
8.535000086 0   0   0   2   0   0   0   0   0   0
8.562000036 0   0   0   2   0   0   0   0   0   0
8.589000225 0   0   0   2   0   0   0   0   0   0
8.61500001  0   0   0   2   0   0   0   0   0   0
8.642000198 0   0   0   2   0   0   0   0   0   0
8.674000025 0   0   0   2   0   0   0   0   0   0
8.72300005  0   0   0   2   0   0   0   0   0   0
8.749000072 0   0   0   2   0   0   0   0   0   0
8.776000023 0   0   0   2   0   0   0   0   0   0
8.802000046 0   0   0   2   0   0   0   0   0   0
8.829000235 0   0   0   2   0   0   0   0   0   0
8.856000185 0   0   0   2   0   0   0   0   0   0
8.909000158 0   0   0   2   0   0   0   0   0   0
8.962000132 0   0   0   2   0   0   0   0   0   0
8.988000154 0   0   0   2   0   0   0   0   0   0
9.015000105 0   0   0   2   0   0   0   0   0   0
9.043000221 0   0   0   2   0   0   0   0   0   0
9.07400012  0   0   0   2   0   0   0   0   0   0
9.100000143 0   0   0   2   0   0   0   0   0   0
9.149000168 0   0   0   2   0   0   0   0   0   0
9.176000118 0   0   0   2   0   0   0   0   0   0
9.202000141 0   0   0   2   0   0   0   0   0   0
9.229000092 0   0   0   2   0   0   0   0   0   0
9.261000156 0   0   0   2   0   0   0   0   0   0
9.287000179 0   0   0   2   0   0   0   0   0   0
9.31400013  0   0   0   2   0   0   0   0   0   0
9.363000154 0   0   0   2   0   0   0   0   0   0
9.389000177 0   0   0   2   0   0   0   0   0   0
9.416000128 0   0   0   2   0   0   0   0   0   0
9.443000078 0   0   0   2   0   0   0   0   0   0
9.47300005  0   0   0   2   0   0   0   0   0   0
9.522000074 0   0   0   2   0   0   0   0   0   0
9.549000025 0   0   0   2   0   0   0   0   0   0
9.58100009  0   0   0   2   0   0   0   0   0   0
9.601999998 0   0   0   2   0   0   0   0   0   0
9.629000187 0   0   0   2   0   0   0   0   0   0
9.661000013 0   0   0   2   0   0   0   0   0   0
9.709000111 0   0   0   2   0   0   0   0   0   0
9.736000061 0   0   0   2   0   0   0   0   0   0
9.763000011 0   0   0   2   0   0   0   0   0   0
9.789000034 0   0   0   2   0   0   0   0   0   0
9.816000223 0   0   0   2   0   0   0   0   0   0
9.846000195 0   0   0   2   0   0   0   0   0   0
9.895000219 0   0   0   2   0   0   0   0.3 0   0
9.92200017  0   0   0   2   0.3 0   0   0.3 0   0
9.927000046 0.01434024896   0.3 0   2   0.3 0   0   0.3 0   0
9.976000071 0   0   0   2   0.3 0   0   0.3 0   0
10.00300002 0   0   0   2   0   0   0   0.3 0   0
10.02900004 0   0   0   2   0   0   0   0   0   0
10.05800009 0   0   0   2   0   0   0   0   0   0
10.08500004 0   0   0   2   0   0   0   0   0   0
10.13600016 0   0   0   2   0   0   0   0   0   0
10.16200018 0   0   0   2   0   0   0   0   0   0
10.18900013 0   0   0   2   0   0   0   0   0   0
10.21600008 0   0   0   2   0   0   0   0   0   0
10.2420001  0   0   0   2   0   0   0   0   0   0
10.27200007 0   0   0   2   0   0   0   0   0   0
10.32300019 0   0   0   2   0   0   0   0   0   0
10.35000014 0   0   0   2   0   0   0   0   0   0
10.37600017 0   0   0   2   0   0   0   0   0   0
10.40300012 0   0   0   2   0   0   0   0   0   0
10.42900014 0   0   0   2   0   0   0   0   0   0
10.45800018 0   0   0   2   0   0   0   0   0   0
10.50900006 0   0   0   2   0   0   0   0   0   0
10.53600001 0   0   0   2   0   0   0   0   0   0
10.56200004 0   0   0   2   0   0   0   0   0   0
10.59000015 0   0   0   2   0   0   0   0   0   0
10.61600018 0   0   0   2   0   0   0   0   0   0
10.64300013 0   0   0   2   0   0   0   0   0   0
10.67200017 0   0   0   2   0   0   0   0   0   0
10.72300005 0   0   0   2   0   0   0   0   0   0
10.74900007 0   0   0   2   0   0   0   0   0   0
10.77600002 0   0   0   2   0   0   0   0   0   0
10.80300021 0   0   0   2   0   0   0   0   0   0
10.82900023 0   0   0   2   0   0   0   0   0   0
10.85600019 0   0   0   2   0   0   0   0   0   0
10.91000009 0   0   0   2   0   0   0   0   0   0
10.93600011 0   0   0   2   0   0   0   0   0   0
10.96300006 0   0   0   2   0   0   0   0   0   0
10.99000001 0   0   0   2   0   0   0   0   0   0
11.01600003 0   0   0   2   0   0   0   0   0   0
11.04500008 0   0   0   2   0   0   0   0   0   0
11.09600019 0   0   0   2   0   0   0   0   0   0
11.12300014 0   0   0   2   0   0   0   0   0   0
11.15300012 0   0   0   2   0   0   0   0   0   0
11.17600012 0   0   0   2   0   0   0   0   0   0
11.20200014 0   0   0   2   0   0   0   0   0   0
11.23000002 0   0   0   2   0   0   0   0   0   0
11.25900006 0   0   0   2   0   0   0   0.1 0   0
11.31000018 0   0   0   2   0.1 0   0   0.1 0   0
11.3360002  0.004780082988  0.1 0   2   0.1 0   0   0.3 0   0
11.36300015 0   0   0   2   0.3 0   0   0.3 0   0
11.38900018 0.01513692946   0.3 0   2   0.3 0   0   0.5 0   0
11.41600013 0.01513692946   0.3 0   2   0.5 0   0   0.5 0   0
11.4460001  0.02323651452   0.5 0   2   0.5 0   0   0.5 0   0
11.49600005 0.02157676349   0.5 0   2   0.5 0   0   0.5 0   0
11.52200007 0.0195186722    0.4 0   2   0.5 0   0   0.5 0   0
11.55000019 0.01035684647   0.2 0   2   0.4 0   0   0.5 0   0
11.57700014 0.01121991701   0.3 0   2   0.3 0   0   0.4 0   0
11.60300016 0.007966804979  0.2 0   2   0.3 0   0   0.3 0   0
11.63000011 0   0   0   2   0.2 0   0   0.3 0   0
11.68300009 0   0   0   2   0   0   0   0.2 0   0
11.71000004 0   0   0   2   0   0   0   0   0   0
11.73600006 0   0   0   2   0   0   0   0   0   0
11.76300001 0   0   0   2   0   0   0   0   0   0
11.78900003 0   0   0   2   0   0   0   0   0   0
11.81600022 0   0   0   2   0   0   0   0   0   0
11.84600019 0   0   0   2   0   0   0   0   0   0
11.89700007 0   0   0   2   0   0   0   0   0   0
11.9230001  0   0   0   2   0   0   0   0   0   0
11.95000005 0   0   0   2   0   0   0   0   0   0
11.977  0   0   0   2   0   0   0   0   0   0
12.00300002 0   0   0   2   0   0   0   0   0   0
12.03200006 0   0   0   2   0   0   0   0   0   0
12.08300018 0   0   0   2   0   0   0   0   0   0
12.10900021 0   0   0   2   0   0   0   0   0   0
12.13600016 0   0   0   2   0   0   0   0   0   0
12.16400003 0   0   0   2   0   0   0   0   0   0
12.19000006 0   0   0   2   0   0   0   0   0   0
12.21700001 0   0   0   2   0   0   0   0   0   0
12.24600005 0   0   0   2   0   0   0   0   0   0
12.29700017 0   0   0   2   0   0   0   0   0   0
12.32300019 0   0   0   2   0   0   0   0   0   0
12.35000014 0   0   0   2   0   0   0   0   0   0
12.37600017 0   0   0   2   0   0   0   0   0   0
12.40300012 0   0   0   2   0   0   0   0   0   0
12.43300009 0   0   0   2   0   0   0   0   0   0
12.48600006 0   0   0   2   0   0   0   0   0   0
12.51000023 0   0   0   2   0   0   0   0   0   0
12.53700018 0   0   0   2   0   0   0   0   0   0
12.5630002  0   0   0   2   0   0   0   0   0   0
12.59000015 0   0   0   2   0   0   0   0   0   0
12.6170001  0   0   0   2   0   0   0   0.1 0   0
12.64300013 0   0   0   2   0.1 0   0   0.3 0   0
12.67200017 0.002589211618  0.1 0   2   0.3 0   0   0.4 0   0
12.72300005 0.01294605809   0.3 0   2   0.4 0   0   0.5 0   0
12.75   0.01726141079   0.4 0   2   0.5 0   0   0.6 0   0
12.77600002 0.02390041494   0.5 0   2   0.6 0   0   0.6 0   0
12.80400014 0.02489626556   0.6 0   2   0.6 0   0   0.6 0   0
12.83000016 0.02044813278   0.5 0   2   0.6 0   0   0.6 0   0
12.85700011 0.02323651452   0.5 0   2   0.5 0   0   0.6 0   0
12.91000009 0.01301244813   0.3 0   2   0.5 0   0   0.5 0   0
12.93700004 0   0   0   2   0.3 0   0   0.5 0   0
12.96300006 0.004647302905  0.1 0   2   0.1 0   0   0.3 0   0
12.99000001 0.0008630705394 0   0   2   0.1 0   0   0.2 0   0
13.01600003 0   0   0   2   0.2 0   0   0.2 0   0
13.04300022 0.009560165975  0.2 0   2   0.2 0   0   0.2 0   0
13.09700012 0   0   0   2   0.2 0   0   0.2 0   0
13.12400007 0   0   0   2   0   0   0   0.2 0   0
13.1500001  0.0008630705394 0   0   2   0   0   0   0   0   0
13.17700005 0   0   0   2   0   0   0   0   0   0
13.20400023 0   0   0   2   0   0   0   0   0   0
13.23000002 0   0   0   2   0   0   0   0   0   0
13.25900006 0   0   0   2   0   0   0   0   0   0
13.31000018 0   0   0   2   0   0   0   0   0   0
13.33700013 0   0   0   2   0   0   0   0   0   0
13.3670001  0   0   0   2   0   0   0   0   0   0
13.3900001  0   0   0   2   0   0   0   0   0   0
13.41700006 0   0   0   2   0   0   0   0   0   0
13.44400001 0   0   0   2   0   0   0   0   0   0
13.49700022 0   0   0   2   0   0   0   0   0   0
13.52400017 0   0   0   2   0   0   0   0   0   0
13.55000019 0   0   0   2   0   0   0   0   0   0
13.57700014 0   0   0   2   0   0   0   0   0   0
13.60300016 0   0   0   2   0   0   0   0   0   0
13.63000011 0   0   0   2   0   0   0   0   0   0
13.66000009 0   0   0   2   0   0   0   0   0   0
13.68700004 0   0   0   2   0   0   0   0   0   0
13.73700023 0   0   0   2   0   0   0   0   0   0
13.76400018 0   0   0   2   0   0   0   0   0   0
13.79100013 0   0   0   2   0   0   0   0   0   0
13.81700015 0   0   0   2   0   0   0   0   0   0
13.8440001  0   0   0   2   0   0   0   0   0   0
13.87300014 0   0   0   2   0   0   0   0   0   0
13.92400002 0   0   0   2   0   0   0   0   0   0
13.95000005 0   0   0   2   0   0   0   0   0   0
13.977  0   0   0   2   0   0   0   0   0   0
14.00300002 0   0   0   2   0   0   0   0   0   0
14.03000021 0   0   0   2   0   0   0   0   0   0
14.05700016 0   0   0   2   0   0   0   0   0   0
14.08700013 0   0   0   2   0   0   0   0   0   0
14.13700008 0   0   0   2   0   0   0   0   0   0
14.16400003 0   0   0   2   0   0   0   0   0   0
14.19000006 0   0   0   2   0   0   0   0   0   0
14.21700001 0   0   0   2   0   0   0   0   0   0
14.2440002  0   0   0   2   0   0   0   0   0   0
14.27000022 0   0   0   2   0   0   0   0   0   0
14.30000019 0   0   0   2   0   0   0   0   0   0
14.35100007 0   0   0   2   0   0   0   0   0   0
14.37800002 0   0   0   2   0   0   0   0   0   0
14.40400004 0   0   0   2   0   0   0   0   0   0
14.43100023 0   0   0   2   0   0   0   0   0   0
14.45700002 0   0   0   2   0   0   0   0   0   0
14.48600006 0   0   0   2   0   0   0   0   0   0
14.53700018 0   0   0   2   0   0   0   0   0   0
14.56400013 0   0   0   2   0   0   0   0   0   0
14.59000015 0   0   0   2   0   0   0   0   0   0
14.6170001  0   0   0   2   0   0   0   0   0   0
14.64300013 0   0   0   2   0   0   0   0   0   0
14.671  0   0   0   2   0   0   0   0   0   0
14.70000005 0   0   0   2   0   0   0   0   0   0
14.727  0   0   0   2   0   0   0   0   0   0
14.77700019 0   0   0   2   0   0   0   0   0   0
14.80400014 0   0   0   2   0   0   0   0   0   0
14.83100009 0   0   0   2   0   0   0   0   0   0
14.85700011 0   0   0   2   0   0   0   0.5 0   0
14.88600016 0   0   0   2   0.5 0   0   0.5 0   0
14.93700004 0.01998340249   0.5 0   2   0.5 0   0   0.5 0   0
14.96300006 0   0   0   2   0.5 0   0   0.5 0   0
14.99100018 0   0   0   2   0   0   0   0.5 0   0
15.01800013 0   0   0   2   0   0   0   0   0   0
15.04400015 0   0   0   2   0   0   0   0   0   0
15.0710001  0   0   0   2   0   0   0   0   0   0
15.09900022 0   0   0   2   0   0   0   0   0   0
15.12600017 0   0   0   2   0   0   0   0   0   0
15.17700005 0   0   0   2   0   0   0   0   0   0
15.20400023 0   0   0   2   0   0   0   0   0   0
15.23000002 0   0   0   2   0   0   0   0   0   0
15.25700021 0   0   0   2   0   0   0   0   0   0
15.28400016 0   0   0   2   0   0   0   0   0   0
15.33800006 0   0   0   2   0   0   0   0   0   0
15.36400008 0   0   0   2   0   0   0   0   0   0
15.39100003 0   0   0   2   0   0   0   0   0   0
15.41800022 0   0   0   2   0   0   0   0   0   0
15.44400001 0   0   0   2   0   0   0   0   0   0
15.47100019 0   0   0   2   0   0   0   0   0   0
15.52400017 0   0   0   2   0   0   0   0   0   0
15.55200005 0   0   0   2   0   0   0   0   0   0
15.57700014 0   0   0   2   0   0   0   0   0   0
15.60500002 0   0   0   2   0   0   0   0   0   0
15.63200021 0   0   0   2   0   0   0   0   0   0
15.65800023 0   0   0   2   0   0   0   0   0   0
15.68400002 0   0   0   2   0   0   0   0   0   0
