1529357750.9035966, 0, 0, 0, 0, 0, 0
1529357750.9295967, 0, 0, 0, 0, 0, 0.08620689655172414
1529357750.9535968, 0, 0, 0, 0, 0, 0
1529357750.9835968, 0, 0, 0, 0, 0, 0
1529357751.0155969, 0, 0, 0, 0, 0.009852216748768263, 0
1529357751.0495968, 0, 0, 0, 0, 0.00614778325123139, 0
1529357751.0895967, 0, 0.04481327800829868, 0, 0, 0.0035467980295565828, 0
1529357751.1165967, 0, 0.059751037344398315, 0, 0, 0.004334975369458013, 0
1529357751.1425967, 0, 0.051452282157676284, 0, 0, 0.014187192118226543, 0
1529357751.1745968, 0, 0.059751037344398315, 0, 0, 0.02868965517241352, 0
1529357751.2095966, 0, 0.04647302904564319, 0, 0, 0.014187192118226529, 0
1529357751.2505968, 0, 0, 0, 0, 0, 0.1896551724137932
1529357751.2715967, 0, 0, 0, 0, 0, 0
1529357751.3055968, 0, 0.061410788381742826, 0, 0, 0.021674876847290702, 0
1529357751.3345966, 0, 0.04813278008298763, 0, 0, 0, 0
1529357751.3645968, 0, 0.03817427385892123, 0, 0, 0, 0
1529357751.4095967, 0, 0.04647302904564319, 0, 0, 0, 0
1529357751.4365966, 0, 0.04481327800829883, 0, 0, 0, 0
1529357751.4685967, 0, 0.02091286307053951, 0, 0, 0, 0
1529357751.4965968, 0, 0, 0, 0, 0, 0
1529357751.5235968, 0, 0, 0, 0, 0, 0
1529357751.5705967, 0, 0, 0, 0, 0, 0
1529357751.5825968, 0, 0, 0, 0, 0, 0
1529357751.6205966, 0, 0, 0, 0, 0, 0
1529357751.6555967, 0, 0, 0, 0, 0, 0
1529357751.6885967, 0, 0, 0, 0, 0, 0
1529357751.7265968, 0, 0, 0, 0, 0, 0
1529357751.7705967, 0, 0, 0, 0, 0, 0
1529357751.7935967, 0, 0.0007966804979253007, 0, 0, 0, 0
1529357751.8315969, 0, 0.003319502074688873, 0, 0, 0, 0
1529357751.8635967, 0, 0.004979253112033236, 0, 0, 0, 0
1529357751.8965967, 0, 0.006639004149377599, 0, 0, 0, 0
1529357751.9295967, 0, 0.008298755186721962, 0, 0, 0, 0
1529357751.9565969, 0, 0.004979253112033236, 0, 0, 0, 0
1529357751.9965968, 0, 0.006639004149377599, 0, 0, 0, 0
1529357752.0285966, 0, 0.006639004149377599, 0, 0, 0, 0
1529357752.0555968, 0, 0.03651452282157679, 0, 0, 0, 0
1529357752.0905967, 0, 0.03485477178423236, 0, 0, 0, 0
1529357752.1305966, 0, 0.044813278008298756, 0, 0, 0, 0
1529357752.1635966, 0, 0.03485477178423236, 0, 0, 0, 0
1529357752.1915967, 0, 0.04733609958506233, 0, 0, 0, 0.1896551724137932
1529357752.2365968, 0, 0.02443153526970956, 0, 0, 0, 0
1529357752.2635968, 0, 0.025958506224066376, 0, 0, 0, 0
1529357752.2875967, 0, 0.034987551867219906, 0, 0, 0, 0
1529357752.3225968, 0, 0.015535269709543675, 0, 0, 0, 0
1529357752.3555968, 0, 0.007568464730290516, 0, 0, 0, 0
1529357752.3935966, 0, 0.012547717842323702, 0, 0, 0, 0
1529357752.4235969, 0, 0.0097593360995851, 0, 0, 0, 0
1529357752.4545968, 0, 0.002921161825726081, 0, 0, 0, 0
1529357752.4855967, 0, 0, 0, 0, 0, 0
1529357752.5165968, 0, 0, 0, 0, 0, 0
1529357752.5565968, 0, 0, 0, 0, 0, 0
1529357752.5835967, 0, 0, 0, 0, 0, 0.1931034482758621
1529357752.6135967, 0, 0, 0, 0, 0, 0
1529357752.6435966, 0, 0, 0, 0, 0, 0
1529357752.6845968, 0, 0, 0, 0, 0, 0
1529357752.7175968, 0, 0, 0, 0, 0, 0
1529357752.7445967, 0, 0, 0, 0, 0, 0
1529357752.7755969, 0, 0, 0, 0, 0, 0
1529357752.8035967, 0, 0, 0, 0, 0, 0
1529357752.8505967, 0, 0, 0, 0, 0, 0
1529357752.8765967, 0, 0, 0, 0, 0, 0.1931034482758621
1529357752.8955967, 0, 0, 0, 0, 0, 0
1529357752.9365966, 0, 0, 0, 0, 0, 0
1529357752.9635968, 0, 0, 0, 0, 0, 0.08965517241379319
1529357753.0005968, 0, 0, 0, 0, 0, 0
1529357753.0345967, 0, 0, 0, 0, 0, 0
1529357753.0685968, 0, 0, 0, 0, 0, 0
1529357753.0965967, 0, 0, 0, 0, 0, 0
1529357753.1305966, 0, 0.022572614107883828, 0, 0, 0, 0
1529357753.1705968, 0, 0.019186721991701225, 0, 0, 0, 0
1529357753.1975968, 0, 0, 0, 0, 0, 0
1529357753.2285967, 0, 0, 0, 0, 0, 0
1529357753.2555966, 0, 0, 0, 0, 0, 0
1529357753.2905967, 0, 0, 0, 0, 0, 0
1529357753.3295968, 0, 0, 0, 0, 0, 0.05862068965517239
1529357753.3515968, 0, 0, 0, 0, 0, 0
1529357753.3855968, 0, 0, 0, 0, 0, 0
1529357753.4195967, 0, 0, 0, 0, 0, 0
1529357753.4565969, 0, 0, 0, 0, 0, 0
1529357753.4905968, 0, 0, 0, 0, 0, 0
1529357753.5175967, 0, 0, 0, 0, 0, 0
1529357753.5495968, 0, 0, 0, 0, 0, 0
1529357753.5835967, 0, 0, 0, 0, 0, 0
1529357753.6105967, 0, 0, 0, 0, 0, 0
1529357753.6375968, 0, 0, 0, 0, 0, 0
1529357753.6775968, 0, 0, 0, 0, 0, 0.05862068965517239
1529357753.7025967, 0, 0, 0, 0, 0, 0
1529357753.7375968, 0, 0, 0, 0, 0, 0
1529357753.7705967, 0, 0, 0, 0, 0, 0
1529357753.8085968, 0, 0, 0, 0, 0, 0
1529357753.8415968, 0, 0, 0, 0, 0, 0
1529357753.8685968, 0, 0, 0, 0, 0, 0
1529357753.8975968, 0, 0, 0, 0, 0, 0
1529357753.9435968, 0, 0, 0, 0, 0, 0
1529357753.9715967, 0, 0, 0, 0, 0, 0
1529357753.9975967, 0, 0, 0, 0, 0, 0
1529357754.0285966, 0, 0, 0, 0, 0, 0
1529357754.0775967, 0, 0, 0, 0, 0, 0
1529357754.1045969, 0, 0, 0, 0, 0, 0.18620689655172415
1529357754.1245968, 0, 0, 0, 0, 0, 0
1529357754.1575968, 0, 0, 0, 0, 0, 0
1529357754.1895967, 0, 0, 0, 0, 0, 0
1529357754.2245967, 0, 0, 0, 0, 0, 0
1529357754.2505968, 0, 0, 0, 0, 0, 0
1529357754.2915967, 0, 0, 0, 0, 0, 0
1529357754.3245966, 0, 0, 0, 0, 0, 0.044827586206896516
1529357754.3505967, 0, 0, 0, 0, 0, 0
1529357754.3835967, 0, 0, 0, 0, 0, 0
1529357754.4245968, 0, 0, 0, 0, 0, 0
1529357754.4505968, 0, 0, 0, 0, 0, 0.1896551724137932
1529357754.4755967, 0, 0, 0, 0, 0, 0
1529357754.5095968, 0, 0, 0, 0, 0, 0
1529357754.5425968, 0, 0, 0, 0, 0, 0
1529357754.5805967, 0, 0, 0, 0, 0, 0
1529357754.6115968, 0, 0, 0, 0, 0, 0
1529357754.6425967, 0, 0, 0, 0, 0, 0
1529357754.6775968, 0, 0, 0, 0, 0, 0
1529357754.7175968, 0, 0, 0, 0, 0, 0
1529357754.7445967, 0, 0, 0, 0, 0, 0
1529357754.7705967, 0, 0, 0, 0, 0, 0
1529357754.8015966, 0, 0, 0, 0, 0, 0.1896551724137932
1529357754.8255968, 0, 0, 0, 0, 0, 0
1529357754.8775969, 0, 0, 0, 0, 0, 0
1529357754.8995967, 0, 0, 0, 0, 0, 0
1529357754.9335968, 0, 0, 0, 0, 0, 0
1529357754.9645967, 0, 0, 0, 0, 0, 0
1529357754.9975967, 0, 0, 0, 0, 0, 0
1529357755.0375967, 0, 0, 0, 0, 0, 0
1529357755.0645967, 0, 0, 0, 0, 0, 0
1529357755.0905967, 0, 0, 0, 0, 0, 0.19655172413793098
1529357755.1205966, 0, 0, 0, 0, 0, 0
1529357755.1555967, 0, 0, 0, 0, 0, 0
1529357755.1925967, 0, 0, 0, 0, 0, 0
1529357755.2245967, 0, 0, 0, 0, 0, 0
1529357755.2555966, 0, 0, 0, 0, 0, 0.1896551724137932
1529357755.2845967, 0, 0, 0, 0, 0, 0
1529357755.3175967, 0, 0, 0, 0, 0, 0
1529357755.3575966, 0, 0, 0, 0, 0, 0
1529357755.3845968, 0, 0, 0, 0, 0, 0
1529357755.4155967, 0, 0, 0, 0, 0, 0
1529357755.4435968, 0, 0, 0, 0, 0, 0
1529357755.4905968, 0, 0, 0, 0, 0, 0.1931034482758621
1529357755.5115967, 0, 0, 0, 0, 0, 0
1529357755.5455968, 0, 0, 0, 0, 0, 0.1793103448275863
1529357755.5765967, 0, 0, 0, 0, 0, 0
1529357755.6185968, 0, 0, 0, 0, 0, 0
1529357755.6515968, 0, 0, 0, 0, 0, 0
1529357755.6775968, 0, 0, 0, 0, 0, 0
1529357755.7045968, 0, 0, 0, 0, 0, 0.18965517241379312
1529357755.7395968, 0, 0, 0, 0, 0, 0
1529357755.7845967, 0, 0, 0, 0, 0, 0
1529357755.8105967, 0, 0, 0, 0, 0, 0
1529357755.8305967, 0, 0, 0, 0, 0, 0
1529357755.8775969, 0, 0, 0, 0, 0, 0
1529357755.9045968, 0, 0, 0, 0, 0, 0
1529357755.9525967, 0, 0, 0, 0, 0, 0
1529357755.9975967, 0, 0, 0, 0, 0, 0
1529357756.0245967, 0, 0, 0.01997969543147225, 0, 0, 0
1529357756.0515966, 0, 0, 0.04093401015228459, 0, 0, 0.09310344827586207
1529357756.0785968, 0, 0, 0, 0, 0, 0
1529357756.1135967, 0, 0, 0, 0, 0, 0
1529357756.1515968, 0, 0, 0, 0, 0, 0
1529357756.1855967, 0, 0, 0, 0, 0, 0
1529357756.2115967, 0, 0, 0, 0, 0, 0
1529357756.2385967, 0, 0, 0, 0, 0, 0
1529357756.2775967, 0, 0, 0, 0, 0, 0
1529357756.3175967, 0, 0, 0, 0, 0, 0
1529357756.3445969, 0, 0, 0, 0, 0, 0
1529357756.3755968, 0, 0, 0, 0, 0, 0
1529357756.4035966, 0, 0, 0, 0, 0, 0.1344827586206897
1529357756.4385967, 0, 0, 0, 0, 0, 0
1529357756.4785967, 0, 0, 0, 0, 0, 0.1931034482758621
1529357756.5015967, 0, 0, 0, 0, 0, 0
1529357756.5355968, 0, 0, 0, 0, 0, 0.044827586206896516
1529357756.5695968, 0, 0, 0, 0, 0, 0
1529357756.5975966, 0, 0, 0, 0, 0, 0
1529357756.6385968, 0, 0, 0, 0, 0, 0
1529357756.6645968, 0, 0, 0, 0, 0, 0
1529357756.6955967, 0, 0, 0, 0, 0, 0
1529357756.7265968, 0, 0, 0, 0, 0, 0
1529357756.7585967, 0, 0, 0, 0, 0, 0.18275862068965526
1529357756.7985969, 0, 0, 0, 0, 0, 0.1344827586206897
1529357756.8225968, 0, 0, 0, 0, 0, 0
1529357756.8565967, 0, 0, 0, 0, 0, 0
1529357756.8895967, 0, 0, 0, 0, 0, 0
1529357756.9175968, 0, 0, 0, 0, 0, 0
1529357756.9585967, 0, 0, 0, 0, 0, 0
1529357756.9845967, 0, 0, 0, 0, 0, 0
1529357757.0165968, 0, 0, 0, 0, 0, 0
1529357757.0515966, 0, 0, 0, 0, 0, 0.062068965517241434
1529357757.0725968, 0, 0, 0, 0, 0, 0
1529357757.1095967, 0, 0, 0, 0, 0, 0
1529357757.1435966, 0, 0, 0, 0, 0, 0
1529357757.1765966, 0, 0, 0, 0, 0, 0
1529357757.2105968, 0, 0, 0, 0, 0, 0
1529357757.2485967, 0, 0, 0, 0, 0, 0
1529357757.2785966, 0, 0, 0, 0, 0, 0
1529357757.3045967, 0, 0, 0, 0, 0, 0
1529357757.3365967, 0, 0, 0, 0, 0, 0
1529357757.3715968, 0, 0, 0, 0, 0, 0
1529357757.3985968, 0, 0, 0, 0, 0, 0
1529357757.4385967, 0, 0, 0, 0, 0, 0.18620689655172415
1529357757.4595966, 0, 0, 0, 0, 0, 0
1529357757.4915967, 0, 0, 0, 0, 0, 0
1529357757.5265968, 0, 0, 0, 0, 0, 0
1529357757.5585968, 0, 0, 0, 0, 0, 0
1529357757.5985968, 0, 0, 0, 0, 0, 0
1529357757.6295967, 0, 0, 0, 0, 0, 0
1529357757.6565967, 0, 0, 0, 0, 0, 0
1529357757.6925967, 0, 0, 0, 0, 0, 0
1529357757.7325966, 0, 0, 0, 0, 0, 0
1529357757.7585967, 0, 0, 0, 0, 0, 0
1529357757.7895968, 0, 0, 0, 0, 0, 0
1529357757.8245966, 0, 0, 0, 0, 0, 0
1529357757.8655968, 0, 0, 0, 0, 0, 0
1529357757.8915968, 0, 0, 0, 0, 0, 0.062068965517241434
1529357757.9175968, 0, 0, 0, 0, 0, 0
1529357757.9505968, 0, 0, 0, 0, 0, 0
1529357757.9775968, 0, 0, 0, 0, 0, 0
1529357758.0245967, 0, 0, 0, 0, 0, 0
1529357758.0525968, 0, 0, 0, 0, 0, 0
1529357758.0785968, 0, 0, 0, 0, 0, 0
1529357758.1095967, 0, 0, 0, 0, 0, 0
1529357758.1455967, 0, 0, 0, 0, 0, 0
1529357758.1665967, 0, 0, 0, 0, 0, 0
1529357758.2035968, 0, 0, 0, 0, 0, 0
1529357758.2385967, 0, 0, 0, 0, 0, 0
1529357758.2725968, 0, 0, 0, 0, 0, 0
1529357758.3055968, 0, 0, 0, 0, 0, 0
1529357758.3435967, 0, 0, 0, 0, 0, 0
1529357758.3765967, 0, 0, 0, 0, 0, 0
1529357758.4035966, 0, 0, 0, 0, 0, 0
1529357758.4385967, 0, 0, 0, 0, 0, 0
1529357758.4655967, 0, 0, 0, 0, 0, 0
1529357758.5055966, 0, 0, 0, 0, 0, 0
1529357758.5365968, 0, 0, 0, 0, 0, 0
1529357758.5625968, 0, 0, 0, 0, 0, 0.18620689655172415
1529357758.5885968, 0, 0, 0, 0, 0, 0
1529357758.6225967, 0, 0, 0, 0, 0, 0
1529357758.6595967, 0, 0, 0, 0, 0, 0
1529357758.6925967, 0, 0, 0, 0, 0, 0
1529357758.7235968, 0, 0, 0, 0, 0, 0
1529357758.7535968, 0, 0, 0, 0, 0, 0.044827586206896516
1529357758.7985969, 0, 0, 0, 0, 0, 0
1529357758.8255968, 0, 0, 0, 0, 0, 0
1529357758.8525968, 0, 0, 0, 0, 0, 0
1529357758.8835967, 0, 0, 0, 0, 0, 0
1529357758.9315968, 0, 0, 0, 0, 0, 0
1529357758.9585967, 0, 0, 0, 0, 0, 0
1529357758.9785967, 0, 0, 0, 0, 0, 0
1529357759.0125968, 0, 0, 0, 0, 0, 0
1529357759.0465968, 0, 0, 0, 0, 0, 0
1529357759.0785968, 0, 0, 0, 0, 0.033103448275861785, 0
1529357759.1175969, 0, 0, 0, 0, 0.01631527093596047, 0
1529357759.1455967, 0, 0, 0, 0, 0.06699507389162558, 0
1529357759.1765966, 0, 0, 0, 0, 0.0362561576354681, 0
1529357759.2065969, 0, 0, 0, 0, 0.01071921182266037, 0
1529357759.2395968, 0, 0, 0, 0, 0, 0
1529357759.2785966, 0, 0, 0, 0, 0, 0
1529357759.3065968, 0, 0, 0, 0, 0, 0
1529357759.3285968, 0, 0, 0, 0, 0, 0
1529357759.3635967, 0, 0, 0, 0, 0, 0
1529357759.3965967, 0, 0, 0, 0, 0, 0
1529357759.4345968, 0, 0, 0, 0, 0, 0
1529357759.4655967, 0, 0, 0, 0, 0, 0
1529357759.4965968, 0, 0, 0, 0, 0, 0
1529357759.5245967, 0, 0, 0, 0, 0, 0
1529357759.5595968, 0, 0, 0, 0, 0, 0
1529357759.5985968, 0, 0, 0, 0, 0, 0
1529357759.6265967, 0, 0, 0, 0, 0, 0
1529357759.6575968, 0, 0, 0, 0, 0, 0.18620689655172423
1529357759.6795967, 0, 0, 0, 0, 0, 0
1529357759.7135968, 0, 0, 0, 0, 0, 0
1529357759.7505968, 0, 0, 0, 0, 0, 0
1529357759.7845967, 0, 0, 0, 0, 0, 0
1529357759.8125968, 0, 0, 0, 0, 0, 0
1529357759.8445969, 0, 0, 0, 0, 0, 0
1529357759.8795967, 0, 0, 0, 0, 0, 0
1529357759.9185967, 0, 0, 0, 0, 0, 0
1529357759.9465969, 0, 0, 0, 0, 0, 0
1529357759.9725966, 0, 0, 0, 0, 0, 0
1529357760.0035968, 0, 0, 0, 0, 0, 0.08965517241379319
1529357760.0305967, 0, 0, 0, 0, 0, 0
1529357760.0645967, 0, 0, 0, 0, 0, 0
1529357760.1015968, 0, 0, 0, 0, 0, 0
1529357760.1325967, 0, 0, 0, 0, 0, 0
1529357760.1645968, 0, 0, 0, 0, 0, 0
1529357760.1995966, 0, 0, 0, 0, 0, 0
1529357760.2265968, 0, 0, 0, 0, 0, 0
1529357760.2665968, 0, 0, 0, 0, 0, 0
1529357760.2925968, 0, 0, 0, 0, 0, 0
1529357760.3235967, 0, 0, 0, 0, 0, 0
1529357760.3595967, 0, 0, 0, 0, 0, 0
1529357760.3995967, 0, 0, 0, 0, 0, 0
1529357760.4255967, 0, 0, 0, 0, 0, 0.1896551724137932
1529357760.4525967, 0, 0, 0, 0, 0, 0
1529357760.4845967, 0, 0, 0, 0, 0, 0
1529357760.5195968, 0, 0, 0, 0, 0, 0
1529357760.5595968, 0, 0, 0, 0, 0, 0
1529357760.5865967, 0, 0, 0, 0, 0, 0
1529357760.6125968, 0, 0, 0, 0, 0, 0
1529357760.6445968, 0, 0, 0, 0, 0, 0
1529357760.6795967, 0, 0, 0, 0, 0, 0.18275862068965526
1529357760.7025967, 0, 0, 0, 0, 0, 0
1529357760.7415967, 0, 0, 0, 0, 0, 0
1529357760.7725968, 0, 0, 0, 0, 0, 0
1529357760.8035967, 0, 0, 0, 0, 0, 0
1529357760.8305967, 0, 0.014340248962655662, 0, 0, 0, 0
1529357760.8665967, 0, 0, 0, 0, 0, 0
1529357760.9065967, 0, 0, 0, 0, 0, 0
1529357760.9325967, 0, 0, 0, 0, 0, 0
1529357760.9615967, 0, 0, 0, 0, 0, 0
1529357760.9995968, 0, 0, 0, 0, 0, 0
1529357761.0395968, 0, 0, 0, 0, 0, 0.1931034482758621
1529357761.0605967, 0, 0, 0, 0, 0, 0
1529357761.0945969, 0, 0, 0, 0, 0, 0
1529357761.1245968, 0, 0, 0, 0, 0, 0
1529357761.1595967, 0, 0, 0, 0, 0, 0
1529357761.1865966, 0, 0, 0, 0, 0, 0
1529357761.2285967, 0, 0, 0, 0, 0, 0
1529357761.2715967, 0, 0, 0, 0, 0, 0
1529357761.3055968, 0, 0, 0, 0, 0, 0
1529357761.3325968, 0, 0, 0, 0, 0, 0
1529357761.3675969, 0, 0, 0, 0, 0, 0
1529357761.3995967, 0, 0, 0, 0, 0, 0
1529357761.4255967, 0, 0, 0, 0, 0, 0
1529357761.4655967, 0, 0, 0, 0, 0, 0
1529357761.4935968, 0, 0, 0, 0, 0, 0
1529357761.5165968, 0, 0, 0, 0, 0, 0
1529357761.5505967, 0, 0, 0, 0, 0, 0
1529357761.5835967, 0, 0, 0, 0, 0, 0
1529357761.6215968, 0, 0, 0, 0, 0, 0
1529357761.6525967, 0, 0, 0, 0, 0, 0
1529357761.6845968, 0, 0, 0, 0, 0, 0
1529357761.7195969, 0, 0, 0, 0, 0, 0
1529357761.7465968, 0, 0, 0, 0, 0, 0
1529357761.7855968, 0, 0, 0, 0, 0, 0
1529357761.8135967, 0, 0, 0, 0, 0, 0
1529357761.8425968, 0, 0, 0, 0, 0, 0
1529357761.8795967, 0, 0, 0, 0, 0, 0.1896551724137932
1529357761.9015968, 0, 0, 0, 0, 0, 0
1529357761.9385967, 0, 0, 0, 0, 0, 0
1529357761.9725966, 0, 0, 0, 0, 0, 0
1529357762.0045967, 0, 0, 0, 0, 0, 0
1529357762.0395968, 0, 0, 0, 0, 0, 0
1529357762.0665967, 0, 0, 0, 0, 0, 0
1529357762.1055968, 0, 0, 0, 0, 0, 0
1529357762.1355968, 0, 0, 0, 0, 0, 0
